match_id,match_outcome,competition,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3890561,away_win,1. Bundesliga,Hoffenheim,1,1.1688748137,13,506,111,14,81,382,10299.51176573,16,14,25,16,8,178,20,15,19,50,31,4554.9,74,Schalke 04,4,1.6057035259999999,12,590,85,27,90,456,11591.8693649,6,27,18,12,18,193,17,15,27,38,15,5267.9,63,-0.43682871229999987,1,-84,-9,-74,26,-1292.35759917,10,-13,7,4,-10,-15,3,0,-8,12,16,-713.0,11,-3,1.1688748137,1.6057035259999999,13.0,12.0,50.6,59.0,8.1,9.0,38.2,45.6,11.1,8.5,10.29951176573,11.591869364899999,16.0,6.0,14.0,27.0,25.0,18.0,16.0,12.0,8.0,18.0,178.0,193.0,2.0,1.7,15.0,15.0,19.0,27.0,50.0,38.0,31.0,15.0,4554.9,5267.9,0.074,0.063,0
3890505,home_win,1. Bundesliga,Bayern Munich,1,1.837663753,20,698,85,15,94,537,14430.3690828,15,15,11,9,6,102,11,17,15,56,36,6022.2,64,Eintracht Frankfurt,0,0.121696462,4,316,59,11,115,149,8081.900862,7,11,15,8,10,217,7,19,5,42,15,5035.0,42,1.715967291,16,382,-21,388,26,6348.4682207999995,8,4,-4,1,-4,-115,4,-2,10,14,21,987.1999999999998,22,1,1.837663753,0.121696462,20.0,4.0,69.8,31.6,9.4,11.5,53.7,14.9,8.5,5.9,14.4303690828,8.081900862000001,15.0,7.0,15.0,11.0,11.0,15.0,9.0,8.0,6.0,10.0,102.0,217.0,1.1,0.7,17.0,19.0,15.0,5.0,56.0,42.0,36.0,15.0,6022.2,5035.0,0.064,0.042,2
3890511,draw,1. Bundesliga,Hertha Berlin,2,1.496190296,12,606,40,20,113,419,13686.0254367,10,20,7,4,7,123,18,10,2,53,28,5605.3,51,Hannover 96,2,0.8005099840000001,12,342,68,12,83,211,6927.8200671,8,12,15,6,8,145,18,22,19,56,20,4096.3,54,0.6956803119999999,0,264,30,208,-28,6758.205369599999,2,8,-8,-2,-1,-22,0,-12,-17,-3,8,1509.0,-3,0,1.496190296,0.8005099840000001,12.0,12.0,60.6,34.2,11.3,8.3,41.9,21.1,4.0,6.8,13.6860254367,6.927820067100001,10.0,8.0,20.0,12.0,7.0,15.0,4.0,6.0,7.0,8.0,123.0,145.0,1.8,1.8,10.0,22.0,2.0,19.0,53.0,56.0,28.0,20.0,5605.3,4096.3,0.051,0.054,1
3890515,away_win,1. Bundesliga,Hamburger SV,1,0.7958294223,10,620,94,11,132,415,13172.0929976,11,11,9,8,4,144,12,17,40,69,33,5865.8,90,Darmstadt 98,2,0.8335020289999999,9,280,71,9,135,100,7503.7541318,8,9,21,10,8,147,19,21,30,69,20,5410.8,29,-0.037672606699999944,1,340,-3,315,23,5668.3388658,3,2,-12,-2,-4,-3,-7,-4,10,0,13,455.0,61,-1,0.7958294223,0.8335020289999999,10.0,9.0,62.0,28.0,13.2,13.5,41.5,10.0,9.4,7.1,13.1720929976,7.5037541318,11.0,8.0,11.0,9.0,9.0,21.0,8.0,10.0,4.0,8.0,144.0,147.0,1.2,1.9,17.0,21.0,40.0,30.0,69.0,69.0,33.0,20.0,5865.8,5410.8,0.09,0.029,0
3890411,home_win,1. Bundesliga,Hertha Berlin,2,1.399013439,7,638,156,15,111,468,14932.9396722,14,15,21,14,7,156,19,14,37,56,25,6565.9,60,FSV Mainz 05,0,0.21639449800000002,5,419,72,12,118,248,9695.7470387,5,12,15,10,10,220,12,13,11,44,16,4941.0,51,1.1826189409999999,2,219,-7,220,84,5237.192633500001,9,3,6,4,-3,-64,7,1,26,12,9,1624.8999999999996,9,2,1.399013439,0.21639449800000002,7.0,5.0,63.8,41.9,11.1,11.8,46.8,24.8,15.6,7.2,14.9329396722,9.695747038699999,14.0,5.0,15.0,12.0,21.0,15.0,14.0,10.0,7.0,10.0,156.0,220.0,1.9,1.2,14.0,13.0,37.0,11.0,56.0,44.0,25.0,16.0,6565.9,4941.0,0.06,0.051,2
3890397,home_win,1. Bundesliga,Hoffenheim,1,1.3787730426,14,405,59,11,97,270,9404.7434506,13,11,19,9,17,177,21,18,16,46,23,5163.1,59,Hannover 96,0,1.4567732310000001,19,499,78,21,92,346,11362.4302193,14,21,17,9,11,129,9,21,16,64,45,5276.7,72,-0.07800018840000011,-5,-94,5,-76,-19,-1957.6867686999994,-1,-10,2,0,6,48,12,-3,0,-18,-22,-113.59999999999945,-13,1,1.3787730426,1.4567732310000001,14.0,19.0,40.5,49.9,9.7,9.2,27.0,34.6,5.9,7.8,9.404743450600002,11.3624302193,13.0,14.0,11.0,21.0,19.0,17.0,9.0,9.0,17.0,11.0,177.0,129.0,2.1,0.9,18.0,21.0,16.0,16.0,46.0,64.0,23.0,45.0,5163.1,5276.7,0.059,0.072,2
3890401,home_win,1. Bundesliga,Borussia Dortmund,4,5.312835326,24,894,99,14,74,733,16841.3158231,16,14,7,3,4,110,15,5,3,110,63,5631.3,146,Eintracht Frankfurt,1,0.185625018,3,278,64,10,94,141,6958.7736029,3,10,13,7,14,201,25,4,6,31,11,4372.7,10,5.127210308,21,616,-20,592,35,9882.5422202,13,4,-6,-4,-10,-91,-10,1,-3,79,52,1258.6000000000004,136,3,5.312835326,0.185625018,24.0,3.0,89.4,27.8,7.4,9.4,73.3,14.1,9.9,6.4,16.8413158231,6.9587736029,16.0,3.0,14.0,10.0,7.0,13.0,3.0,7.0,4.0,14.0,110.0,201.0,1.5,2.5,5.0,4.0,3.0,6.0,110.0,31.0,63.0,11.0,5631.3,4372.7,0.146,0.01,2
3890396,draw,1. Bundesliga,Wolfsburg,1,1.7809960455,20,610,140,27,150,389,13371.9983975,20,27,27,18,6,157,19,16,7,72,40,6040.4,82,Hamburger SV,1,0.48342219880000004,5,371,64,16,118,184,8565.4983826,3,16,20,11,10,285,31,23,9,43,17,5304.2,56,1.2975738467,15,239,32,205,76,4806.500014899999,17,11,7,7,-4,-128,-12,-7,-2,29,23,736.1999999999998,26,0,1.7809960455,0.48342219880000004,20.0,5.0,61.0,37.1,15.0,11.8,38.9,18.4,14.0,6.4,13.371998397499999,8.565498382600001,20.0,3.0,27.0,16.0,27.0,20.0,18.0,11.0,6.0,10.0,157.0,285.0,1.9,3.1,16.0,23.0,7.0,9.0,72.0,43.0,40.0,17.0,6040.4,5304.2,0.082,0.056,1
3890384,home_win,1. Bundesliga,Borussia Dortmund,4,1.8166922620000001,14,758,148,14,105,591,14909.8770396,14,14,15,8,5,135,21,12,0,78,36,6570.1,82,VfB Stuttgart,1,0.968795345,8,323,52,16,120,151,7417.6124468,11,16,11,6,13,209,25,14,0,48,24,4862.099999999999,48,0.8478969170000001,6,435,-15,440,96,7492.2645928,3,-2,4,2,-8,-74,-4,-2,0,30,12,1708.000000000001,34,3,1.8166922620000001,0.968795345,14.0,8.0,75.8,32.3,10.5,12.0,59.1,15.1,14.8,5.2,14.9098770396,7.4176124468,14.0,11.0,14.0,16.0,15.0,11.0,8.0,6.0,5.0,13.0,135.0,209.0,2.1,2.5,12.0,14.0,0.0,0.0,78.0,48.0,36.0,24.0,6570.1,4862.099999999999,0.082,0.048,2
3890385,home_win,1. Bundesliga,Schalke 04,3,2.770772758,26,491,76,25,103,293,11318.511268,11,25,12,6,8,145,18,10,21,47,42,5497.6,106,Hannover 96,1,0.44246886249999995,7,394,63,10,123,219,8930.984361,7,10,25,13,5,177,23,16,17,48,25,5057.2,34,2.3283038955000004,19,97,-20,74,13,2387.5269069999995,4,15,-13,-7,3,-32,-5,-6,4,-1,17,440.40000000000055,72,2,2.770772758,0.44246886249999995,26.0,7.0,49.1,39.4,10.3,12.3,29.3,21.9,7.6,6.3,11.318511268,8.930984361,11.0,7.0,25.0,10.0,12.0,25.0,6.0,13.0,8.0,5.0,145.0,177.0,1.8,2.3,10.0,16.0,21.0,17.0,47.0,48.0,42.0,25.0,5497.6,5057.2,0.106,0.034,2
3890282,home_win,1. Bundesliga,FSV Mainz 05,3,3.88205889,18,436,75,18,105,273,9644.4607601,7,18,14,8,6,143,19,11,1,44,27,4826.7,95,Hannover 96,0,0.783251504,11,475,59,9,99,330,11026.9196953,8,9,23,11,12,163,20,16,10,52,21,5323.2,44,3.0988073860000003,7,-39,6,-57,16,-1382.4589351999985,-1,9,-9,-3,-6,-20,-1,-5,-9,-8,6,-496.5,51,3,3.88205889,0.783251504,18.0,11.0,43.6,47.5,10.5,9.9,27.3,33.0,7.5,5.9,9.644460760100001,11.026919695299998,7.0,8.0,18.0,9.0,14.0,23.0,8.0,11.0,6.0,12.0,143.0,163.0,1.9,2.0,11.0,16.0,1.0,10.0,44.0,52.0,27.0,21.0,4826.7,5323.2,0.095,0.044,2
3890287,home_win,1. Bundesliga,Bayern Munich,2,3.8242880631,27,835,60,19,103,661,15989.2162219,25,19,12,10,3,63,12,12,9,90,47,5626.0,135,Augsburg,1,0.157899712,3,224,30,11,104,83,6308.3631867,7,11,17,12,7,137,27,12,3,39,16,4486.7,25,3.6663883511,24,611,-1,578,30,9680.8530352,18,8,-5,-2,-4,-74,-15,0,6,51,31,1139.3000000000002,110,1,3.8242880631,0.157899712,27.0,3.0,83.5,22.4,10.3,10.4,66.1,8.3,6.0,3.0,15.9892162219,6.3083631867,25.0,7.0,19.0,11.0,12.0,17.0,10.0,12.0,3.0,7.0,63.0,137.0,1.2,2.7,12.0,12.0,9.0,3.0,90.0,39.0,47.0,16.0,5626.0,4486.7,0.135,0.025,2
3890269,home_win,1. Bundesliga,Hamburger SV,3,1.4113760160000002,14,484,130,24,158,242,11534.9336713,12,24,13,5,10,131,18,21,26,76,29,6398.1,66,VfB Stuttgart,2,1.7755391123000002,11,366,73,13,144,139,8146.5819694,10,13,18,9,10,210,21,25,34,50,27,5255.3,52,-0.3641630963,3,118,14,103,57,3388.351701899999,2,11,-5,-4,0,-79,-3,-4,-8,26,2,1142.8000000000002,14,1,1.4113760160000002,1.7755391123000002,14.0,11.0,48.4,36.6,15.8,14.4,24.2,13.9,13.0,7.3,11.5349336713,8.1465819694,12.0,10.0,24.0,13.0,13.0,18.0,5.0,9.0,10.0,10.0,131.0,210.0,1.8,2.1,21.0,25.0,26.0,34.0,76.0,50.0,29.0,27.0,6398.1,5255.3,0.066,0.052,2
3890268,draw,1. Bundesliga,Hertha Berlin,1,0.8749658309999999,10,502,87,22,143,276,11004.4924522,18,22,14,8,9,177,16,11,0,44,35,6005.5,77,Werder Bremen,1,0.82974801,9,438,72,8,126,262,10616.3946569,10,8,24,13,15,175,17,16,0,65,25,5500.0,83,0.045217820999999936,1,64,17,14,15,388.09779530000014,8,14,-10,-5,-6,2,-1,-5,0,-21,10,505.5,-6,0,0.8749658309999999,0.82974801,10.0,9.0,50.2,43.8,14.3,12.6,27.6,26.2,8.7,7.2,11.004492452200001,10.6163946569,18.0,10.0,22.0,8.0,14.0,24.0,8.0,13.0,9.0,15.0,177.0,175.0,1.6,1.7,11.0,16.0,0.0,0.0,44.0,65.0,35.0,25.0,6005.5,5500.0,0.077,0.083,1
3890402,home_win,1. Bundesliga,Augsburg,2,1.0337153909999999,22,379,69,7,142,186,9474.424888,8,7,16,7,5,175,21,17,31,63,32,5523.9,74,Schalke 04,1,1.222542135,15,511,71,18,111,349,11319.6981075,9,18,7,2,11,146,14,18,28,56,29,5394.2,61,-0.1888267440000002,7,-132,31,-163,-2,-1845.2732195000008,-1,-11,9,5,-6,29,7,-1,3,7,3,129.69999999999982,13,1,1.0337153909999999,1.222542135,22.0,15.0,37.9,51.1,14.2,11.1,18.6,34.9,6.9,7.1,9.474424888,11.3196981075,8.0,9.0,7.0,18.0,16.0,7.0,7.0,2.0,5.0,11.0,175.0,146.0,2.1,1.4,17.0,18.0,31.0,28.0,63.0,56.0,32.0,29.0,5523.9,5394.2,0.074,0.061,2
3890564,away_win,1. Bundesliga,Augsburg,1,1.4049957100000001,12,480,115,17,131,297,11266.6325402,10,17,19,13,5,194,18,14,11,56,21,5477.4,50,Hamburger SV,3,1.794981004,14,437,113,29,110,264,9947.80901217,5,29,16,13,13,192,15,25,9,56,23,4890.5,50,-0.3899852939999999,-2,43,21,33,2,1318.8235280299996,5,-12,3,0,-8,2,3,-11,2,0,-2,586.8999999999996,0,-2,1.4049957100000001,1.794981004,12.0,14.0,48.0,43.7,13.1,11.0,29.7,26.4,11.5,11.3,11.2666325402,9.947809012170001,10.0,5.0,17.0,29.0,19.0,16.0,13.0,13.0,5.0,13.0,194.0,192.0,1.8,1.5,14.0,25.0,11.0,9.0,56.0,56.0,21.0,23.0,5477.4,4890.5,0.05,0.05,0
3890563,home_win,1. Bundesliga,Bayer Leverkusen,3,3.4965765648,10,345,83,15,143,148,8682.8831922,6,15,21,12,19,221,19,21,39,56,17,5979.4,41,Ingolstadt,2,3.2418109805,21,438,119,25,173,204,10599.5250891,11,25,20,12,16,152,17,13,18,63,35,6058.2,89,0.25476558429999985,-11,-93,-30,-56,-36,-1916.6418968999988,-5,-10,1,0,3,69,2,8,21,-7,-18,-78.80000000000018,-48,1,3.4965765648,3.2418109805,10.0,21.0,34.5,43.8,14.3,17.3,14.8,20.4,8.3,11.9,8.6828831922,10.5995250891,6.0,11.0,15.0,25.0,21.0,20.0,12.0,12.0,19.0,16.0,221.0,152.0,1.9,1.7,21.0,13.0,39.0,18.0,56.0,63.0,17.0,35.0,5979.4,6058.2,0.041,0.089,2
3890562,draw,1. Bundesliga,Borussia Dortmund,2,1.224463485,13,977,79,15,72,837,17256.4149671,19,15,17,9,5,88,13,9,3,110,51,5781.6,104,FC Köln,2,1.308468257,6,213,37,9,86,88,5616.0570017,3,9,17,9,9,227,17,10,17,31,12,4035.2000000000003,17,-0.0840047719999999,7,764,-14,749,42,11640.357965400002,16,6,0,0,-4,-139,-4,-1,-14,79,39,1746.4,87,0,1.224463485,1.308468257,13.0,6.0,97.7,21.3,7.2,8.6,83.7,8.8,7.9,3.7,17.256414967100003,5.6160570017,19.0,3.0,15.0,9.0,17.0,17.0,9.0,9.0,5.0,9.0,88.0,227.0,1.3,1.7,9.0,10.0,3.0,17.0,110.0,31.0,51.0,12.0,5781.6,4035.2000000000003,0.104,0.017,1
3890560,away_win,1. Bundesliga,Darmstadt 98,0,0.6706238409999999,9,326,59,10,127,154,8337.167745,13,10,18,9,12,202,20,13,17,63,30,5316.1,72,Borussia Mönchengladbach,2,1.6780261755,22,728,82,21,68,603,13316.4897231,8,21,13,8,6,125,18,13,30,65,29,5375.7,68,-1.0074023345,-13,-402,59,-449,-23,-4979.321978099999,5,-11,5,1,6,77,2,0,-13,-2,1,-59.599999999999454,4,-2,0.6706238409999999,1.6780261755,9.0,22.0,32.6,72.8,12.7,6.8,15.4,60.3,5.9,8.2,8.337167745,13.3164897231,13.0,8.0,10.0,21.0,18.0,13.0,9.0,8.0,12.0,6.0,202.0,125.0,2.0,1.8,13.0,13.0,17.0,30.0,63.0,65.0,30.0,29.0,5316.1,5375.7,0.072,0.068,0
3890559,home_win,1. Bundesliga,Bayern Munich,3,2.421191398,20,664,144,24,152,454,14349.3455404,17,24,22,17,6,177,16,13,26,54,34,5902.9,98,Hannover 96,1,1.7460605366,20,352,66,9,107,196,7593.9006688,5,9,17,11,12,371,19,20,19,46,21,4638.9,59,0.6751308614,0,312,45,258,78,6755.4448716,12,15,5,6,-6,-194,-3,-7,7,8,13,1264.0,39,2,2.421191398,1.7460605366,20.0,20.0,66.4,35.2,15.2,10.7,45.4,19.6,14.4,6.6,14.3493455404,7.5939006688,17.0,5.0,24.0,9.0,22.0,17.0,17.0,11.0,6.0,12.0,177.0,371.0,1.6,1.9,13.0,20.0,26.0,19.0,54.0,46.0,34.0,21.0,5902.9,4638.9,0.098,0.059,2
3890558,draw,1. Bundesliga,FSV Mainz 05,0,1.064920681,7,348,80,9,119,174,9109.1032932,7,9,17,10,9,212,33,14,29,58,16,5486.0,40,Hertha Berlin,0,0.847503751,11,615,129,19,157,373,14177.9510633,16,19,15,7,8,141,14,20,20,75,31,6444.8,76,0.21741693000000006,-4,-267,-38,-199,-49,-5068.847770100001,-9,-10,2,3,1,71,19,-6,9,-17,-15,-958.8000000000002,-36,0,1.064920681,0.847503751,7.0,11.0,34.8,61.5,11.9,15.7,17.4,37.3,8.0,12.9,9.1091032932,14.1779510633,7.0,16.0,9.0,19.0,17.0,15.0,10.0,7.0,9.0,8.0,212.0,141.0,3.3,1.4,14.0,20.0,29.0,20.0,58.0,75.0,16.0,31.0,5486.0,6444.8,0.04,0.076,1
3890557,home_win,1. Bundesliga,Werder Bremen,1,1.6842142226,16,560,86,17,141,338,12581.6498787,13,17,14,9,14,133,22,17,29,77,48,5996.4,107,Eintracht Frankfurt,0,0.1681919166,4,305,42,15,144,124,8062.5567911,4,15,17,11,7,206,24,18,35,50,17,5725.4,18,1.516022306,12,255,-3,214,44,4519.0930876,9,2,-3,-2,7,-73,-2,-1,-6,27,31,271.0,89,1,1.6842142226,0.1681919166,16.0,4.0,56.0,30.5,14.1,14.4,33.8,12.4,8.6,4.2,12.5816498787,8.0625567911,13.0,4.0,17.0,15.0,14.0,17.0,9.0,11.0,14.0,7.0,133.0,206.0,2.2,2.4,17.0,18.0,29.0,35.0,77.0,50.0,48.0,17.0,5996.4,5725.4,0.107,0.018,2
3890556,home_win,1. Bundesliga,Wolfsburg,3,2.2466789147,17,567,165,17,118,366,12607.6052332,12,17,17,12,17,111,12,9,23,56,24,6182.0,59,VfB Stuttgart,1,0.915592377,13,490,39,11,116,312,10573.5974889,15,11,24,13,11,262,25,16,17,62,32,5403.099999999999,52,1.3310865377,4,77,2,54,126,2034.007744299999,-3,6,-7,-1,6,-151,-13,-7,6,-6,-8,778.9000000000005,7,2,2.2466789147,0.915592377,17.0,13.0,56.7,49.0,11.8,11.6,36.6,31.2,16.5,3.9,12.6076052332,10.5735974889,12.0,15.0,17.0,11.0,17.0,24.0,12.0,13.0,17.0,11.0,111.0,262.0,1.2,2.5,9.0,16.0,23.0,17.0,56.0,62.0,24.0,32.0,6182.0,5403.099999999999,0.059,0.052,2
3890555,away_win,1. Bundesliga,Hertha Berlin,1,1.1099404146,17,708,104,9,122,525,14289.4213096,17,9,5,4,9,70,8,17,28,64,43,6223.7,99,Darmstadt 98,2,1.0361670945,8,226,45,3,125,66,6873.5025229,9,3,21,12,10,250,25,24,10,68,21,5360.9,41,0.07377332009999993,9,482,-3,459,59,7415.9187867,8,6,-16,-8,-1,-180,-17,-7,18,-4,22,862.8000000000002,58,-1,1.1099404146,1.0361670945,17.0,8.0,70.8,22.6,12.2,12.5,52.5,6.6,10.4,4.5,14.2894213096,6.8735025229,17.0,9.0,9.0,3.0,5.0,21.0,4.0,12.0,9.0,10.0,70.0,250.0,0.8,2.5,17.0,24.0,28.0,10.0,64.0,68.0,43.0,21.0,6223.7,5360.9,0.099,0.041,0
3890554,draw,1. Bundesliga,FC Köln,0,0.732007374,9,494,85,13,117,322,11486.9951563,13,13,25,16,3,161,23,22,42,59,37,6000.9,75,Werder Bremen,0,0.716943899,13,365,106,8,114,199,8949.7559251,13,8,13,7,10,146,20,21,46,60,38,5261.3,72,0.015063475000000048,-4,129,3,123,-21,2537.2392311999993,0,5,12,9,-7,15,3,1,-4,-1,-1,739.5999999999995,3,0,0.732007374,0.716943899,9.0,13.0,49.4,36.5,11.7,11.4,32.2,19.9,8.5,10.6,11.486995156299999,8.9497559251,13.0,13.0,13.0,8.0,25.0,13.0,16.0,7.0,3.0,10.0,161.0,146.0,2.3,2.0,22.0,21.0,42.0,46.0,59.0,60.0,37.0,38.0,6000.9,5261.3,0.075,0.072,1
3890553,home_win,1. Bundesliga,Eintracht Frankfurt,1,0.401769447,6,172,38,4,96,47,5597.5510774,11,4,9,7,8,246,25,29,6,34,18,4386.4,28,Borussia Dortmund,0,1.1912590395,13,826,111,11,93,667,16463.3785904,20,11,5,2,5,78,10,12,0,98,50,6070.4,102,-0.7894895925000001,-7,-654,3,-620,-73,-10865.827513,-9,-7,4,5,3,168,15,17,6,-64,-32,-1684.0,-74,1,0.401769447,1.1912590395,6.0,13.0,17.2,82.6,9.6,9.3,4.7,66.7,3.8,11.1,5.5975510774,16.4633785904,11.0,20.0,4.0,11.0,9.0,5.0,7.0,2.0,8.0,5.0,246.0,78.0,2.5,1.0,29.0,12.0,6.0,0.0,34.0,98.0,18.0,50.0,4386.4,6070.4,0.028,0.102,2
3890552,away_win,1. Bundesliga,VfB Stuttgart,1,0.637846558,7,419,54,8,120,224,9659.6134551,11,8,23,9,12,211,23,13,12,58,27,5559.1,35,FSV Mainz 05,3,3.79130092,19,380,104,19,133,178,9127.7370482,9,19,24,13,10,159,22,20,22,54,30,5336.0,68,-3.1534543619999997,-12,39,-13,46,-50,531.876406899999,2,-11,-1,-4,2,52,1,-7,-10,4,-3,223.10000000000036,-33,-2,0.637846558,3.79130092,7.0,19.0,41.9,38.0,12.0,13.3,22.4,17.8,5.4,10.4,9.659613455099999,9.1277370482,11.0,9.0,8.0,19.0,23.0,24.0,9.0,13.0,12.0,10.0,211.0,159.0,2.3,2.2,13.0,20.0,12.0,22.0,58.0,54.0,27.0,30.0,5559.1,5336.0,0.035,0.068,0
3890551,away_win,1. Bundesliga,Hamburger SV,0,0.427703333,5,387,91,8,143,180,9312.6805142,5,8,17,10,10,151,22,20,13,73,30,5486.1,51,Wolfsburg,1,1.5161863307999999,12,470,101,17,129,264,10573.3891437,16,17,10,3,12,157,14,11,22,47,32,5232.5,61,-1.0884829978,-7,-83,14,-84,-10,-1260.7086295000008,-11,-9,7,7,-2,-6,8,9,-9,26,-2,253.60000000000036,-10,-1,0.427703333,1.5161863307999999,5.0,12.0,38.7,47.0,14.3,12.9,18.0,26.4,9.1,10.1,9.3126805142,10.5733891437,5.0,16.0,8.0,17.0,17.0,10.0,10.0,3.0,10.0,12.0,151.0,157.0,2.2,1.4,20.0,11.0,13.0,22.0,73.0,47.0,30.0,32.0,5486.1,5232.5,0.051,0.061,0
3890550,home_win,1. Bundesliga,Borussia Mönchengladbach,2,0.870910584,14,586,130,22,83,424,12403.25883213,9,22,18,11,10,152,25,18,19,51,22,5544.1,62,Bayer Leverkusen,1,2.0131110667,16,405,99,8,124,221,8860.5075775,9,8,19,10,11,189,32,9,19,61,29,5314.900000000001,76,-1.1422004827,-2,181,-41,203,31,3542.7512546300004,0,14,-1,1,-1,-37,-7,9,0,-10,-7,229.19999999999982,-14,1,0.870910584,2.0131110667,14.0,16.0,58.6,40.5,8.3,12.4,42.4,22.1,13.0,9.9,12.403258832130001,8.8605075775,9.0,9.0,22.0,8.0,18.0,19.0,11.0,10.0,10.0,11.0,152.0,189.0,2.5,3.2,18.0,9.0,19.0,19.0,51.0,61.0,22.0,29.0,5544.1,5314.900000000001,0.062,0.076,2
3890549,draw,1. Bundesliga,Schalke 04,1,1.7775837970000001,20,589,92,25,107,430,12300.0054,8,25,15,10,3,114,12,10,5,59,43,5206.8,98,Augsburg,1,0.3758453006,5,284,50,9,105,145,7577.1568019,6,9,17,11,15,215,25,18,14,36,11,4549.5,14,1.4017384964000001,15,305,2,285,42,4722.8485981,2,16,-2,-1,-12,-101,-13,-8,-9,23,32,657.3000000000002,84,0,1.7775837970000001,0.3758453006,20.0,5.0,58.9,28.4,10.7,10.5,43.0,14.5,9.2,5.0,12.3000054,7.577156801899999,8.0,6.0,25.0,9.0,15.0,17.0,10.0,11.0,3.0,15.0,114.0,215.0,1.2,2.5,10.0,18.0,5.0,14.0,59.0,36.0,43.0,11.0,5206.8,4549.5,0.098,0.014,1
3890548,away_win,1. Bundesliga,Ingolstadt,1,2.499539788,17,355,94,10,146,159,10149.1588318,11,10,20,16,8,172,20,17,18,91,34,6785.3,76,Bayern Munich,2,1.6419081395,12,491,93,19,141,286,11366.3011697,6,19,16,11,9,175,12,17,41,62,20,6536.1,44,0.8576316485,5,-136,5,-127,1,-1217.1423379000007,5,-9,4,5,-1,-3,8,0,-23,29,14,249.19999999999982,32,-1,2.499539788,1.6419081395,17.0,12.0,35.5,49.1,14.6,14.1,15.9,28.6,9.4,9.3,10.1491588318,11.3663011697,11.0,6.0,10.0,19.0,20.0,16.0,16.0,11.0,8.0,9.0,172.0,175.0,2.0,1.2,17.0,17.0,18.0,41.0,91.0,62.0,34.0,20.0,6785.3,6536.1,0.076,0.044,0
3890547,home_win,1. Bundesliga,Hannover 96,1,0.43883610970000003,14,426,102,17,120,228,9935.6775185,12,17,23,14,12,192,25,21,38,66,21,5840.5,67,Hoffenheim,0,1.599174522,16,526,116,15,148,296,12292.0919569,15,15,17,15,8,161,19,25,20,63,32,6414.2,70,-1.1603384123,-2,-100,-28,-68,-14,-2356.414438399999,-3,2,6,-1,4,31,6,-4,18,3,-11,-573.6999999999998,-3,1,0.43883610970000003,1.599174522,14.0,16.0,42.6,52.6,12.0,14.8,22.8,29.6,10.2,11.6,9.9356775185,12.2920919569,12.0,15.0,17.0,15.0,23.0,17.0,14.0,15.0,12.0,8.0,192.0,161.0,2.5,1.9,21.0,25.0,38.0,20.0,66.0,63.0,21.0,32.0,5840.5,6414.2,0.067,0.07,2
3890546,home_win,1. Bundesliga,Werder Bremen,6,2.7567737424,16,368,102,13,132,182,8631.054422,10,13,26,13,16,165,18,12,19,63,30,5303.5,85,VfB Stuttgart,2,1.024636154,12,527,93,17,124,331,10614.7271174,13,17,14,7,13,182,24,15,31,54,34,5200.2,61,1.7321375884,4,-159,8,-149,9,-1983.6726954000005,-3,-4,12,6,3,-17,-6,-3,-12,9,-4,103.30000000000018,24,4,2.7567737424,1.024636154,16.0,12.0,36.8,52.7,13.2,12.4,18.2,33.1,10.2,9.3,8.631054422,10.6147271174,10.0,13.0,13.0,17.0,26.0,14.0,13.0,7.0,16.0,13.0,165.0,182.0,1.8,2.4,12.0,15.0,19.0,31.0,63.0,54.0,30.0,34.0,5303.5,5200.2,0.085,0.061,2
